location,elevation,slope,soil_type,date,flood_severity,drought_severity,temp_max,temp_min,precipitation,soil_moisture,Watershed,river_flow,groundwater_level,reservoir_level
Yagoua,330,3,silty,2016-04-24,0,0,41.0,28.0,0.0,8.88,1,50,0,30.0
Yagoua,330,3,silty,2016-04-23,0,0,41.0,28.0,0.0,8.88,1,44,0,30.0
Yagoua,330,3,silty,2016-04-22,0,0,41.0,28.0,0.0,8.88,1,43,0,30.0
Yagoua,330,3,silty,2016-04-21,0,0,41.0,28.0,0.0,8.88,1,42,0,30.0
Yagoua,330,3,silty,2016-04-20,0,0,41.0,28.0,0.0,8.88,1,40,0,30.0
Yagoua,330,3,silty,2016-04-19,0,0,41.0,28.0,0.0,8.88,1,39,0,30.0
Yagoua,330,3,silty,2016-04-18,0,0,41.0,28.0,0.0,8.88,1,38,0,30.0
Yagoua,330,3,silty,2016-04-17,0,0,41.0,28.0,0.0,8.88,1,37,0,30.0
Yagoua,330,3,silty,2016-04-16,0,0,41.0,28.0,0.0,8.88,1,36,0,29.5
Yagoua,330,3,silty,2016-04-15,0,0,41.0,28.0,0.0,8.88,1,35,0,29.5
Yagoua,330,3,silty,2016-04-14,0,0,41.0,28.0,0.0,8.88,1,35,0,29.5
Yagoua,330,3,silty,2016-04-13,0,0,41.0,28.0,0.0,8.88,1,34,0,29.5
Yagoua,330,3,silty,2016-04-12,0,0,41.0,28.0,0.0,8.88,1,34,0,29.5
Yagoua,330,3,silty,2016-04-11,0,0,41.0,28.0,0.0,8.88,1,34,0,29.5
Yagoua,330,3,silty,2016-04-10,0,0,41.0,28.0,0.0,8.88,1,34,0,29.5
Yagoua,330,3,silty,2016-04-09,0,0,41.0,28.0,0.0,8.88,1,34,0,29.5
Yagoua,330,3,silty,2016-04-08,0,0,41.0,28.0,0.0,8.88,1,35,0,31.0
Yagoua,330,3,silty,2016-04-07,0,0,41.0,28.0,0.0,8.88,1,35,0,31.0
Yagoua,330,3,silty,2016-04-06,0,0,41.0,28.0,0.0,8.88,1,35,0,31.0
Yagoua,330,3,silty,2016-04-05,0,0,41.0,25.0,0.0,8.88,1,35,0,31.0
Yagoua,330,3,silty,2016-04-04,0,0,41.0,25.0,0.0,8.88,1,35,0,31.0
Yagoua,330,3,silty,2016-04-03,0,0,41.0,25.0,0.0,8.88,1,35,0,31.0
Yagoua,330,3,silty,2016-04-02,0,0,41.0,25.0,0.0,8.88,1,35,0,31.0
Yagoua,330,3,silty,2016-04-01,0,0,41.0,25.0,0.0,8.88,1,35,0,31.0
Yagoua,330,3,silty,2016-03-31,0,0,40.0,25.0,0.0,8.88,1,36,0,31.0
Yagoua,330,3,silty,2016-03-30,0,0,40.0,25.0,0.0,8.88,1,36,0,31.0
Yagoua,330,3,silty,2016-03-29,0,0,40.0,25.0,0.0,8.88,1,36,0,31.0
Yagoua,330,3,silty,2016-03-28,0,0,40.0,25.0,0.0,8.88,1,36,0,32.0
Yagoua,330,3,silty,2016-03-27,0,0,40.0,25.0,0.0,8.88,1,37,0,32.0
Yagoua,330,3,silty,2016-03-26,0,0,40.0,25.0,0.0,8.88,1,37,0,32.0
Yagoua,330,3,silty,2016-03-25,0,0,40.0,25.0,0.0,8.88,1,37,0,32.0
Yagoua,330,3,silty,2016-03-24,0,0,40.0,25.0,0.0,8.88,1,37,0,32.0
Yagoua,330,3,silty,2016-03-23,0,0,40.0,25.0,0.0,8.88,1,38,0,32.0
Yagoua,330,3,silty,2016-03-22,0,0,40.0,25.0,0.0,8.88,1,38,0,32.0
Yagoua,330,3,silty,2016-03-21,0,0,40.0,25.0,0.0,8.88,1,38,0,32.0
Yagoua,330,3,silty,2016-03-20,0,0,40.0,25.0,0.0,8.88,1,38,0,32.0
Yagoua,330,3,silty,2016-03-19,0,0,40.0,25.0,0.0,8.88,1,39,0,32.0
Yagoua,330,3,silty,2016-03-18,0,0,40.0,25.0,0.0,8.88,1,39,0,32.0
Yagoua,330,3,silty,2016-03-17,0,0,40.0,25.0,0.0,8.88,1,39,0,32.0
Yagoua,330,3,silty,2016-03-16,0,0,40.0,25.0,0.0,8.88,1,39,0,32.0
Yagoua,330,3,silty,2016-03-15,0,0,40.0,25.0,0.0,8.88,1,39,0,32.0
Yagoua,330,3,silty,2016-03-14,0,0,40.0,25.0,0.0,8.88,1,40,0,32.0
Yagoua,330,3,silty,2016-03-13,0,0,40.0,25.0,0.0,8.88,1,40,0,32.0
Yagoua,330,3,silty,2016-03-12,0,0,40.0,25.0,0.0,8.88,1,40,0,32.0
Yagoua,330,3,silty,2016-03-11,0,0,40.0,25.0,0.0,8.88,1,40,0,32.0
Yagoua,330,3,silty,2016-03-10,0,0,40.0,25.0,0.0,8.88,1,40,0,32.0
Yagoua,330,3,silty,2016-03-09,0,0,40.0,25.0,0.0,8.88,1,41,0,33.5
Yagoua,330,3,silty,2016-03-08,0,0,40.0,25.0,0.0,8.88,1,41,0,33.5
Yagoua,330,3,silty,2016-03-07,0,0,40.0,25.0,0.0,8.88,1,41,0,33.5
Yagoua,330,3,silty,2016-03-06,0,0,40.0,25.0,0.0,8.88,1,41,0,33.5
Yagoua,330,3,silty,2016-03-05,0,0,40.0,25.0,0.0,8.88,1,42,0,33.5
Yagoua,330,3,silty,2016-03-04,0,0,40.0,25.0,0.0,8.88,1,42,0,33.5
Yagoua,330,3,silty,2016-03-03,0,0,40.0,25.0,0.0,8.88,1,43,0,33.5
Yagoua,330,3,silty,2016-03-02,0,0,37.0,25.0,0.0,8.88,1,44,0,33.5
Yagoua,330,3,silty,2016-03-01,0,0,37.0,25.0,0.0,8.88,1,44,0,33.5
Yagoua,330,3,silty,2016-02-29,0,0,37.0,25.0,0.0,8.88,1,45,0,33.5
Yagoua,330,3,silty,2016-02-28,0,0,37.0,25.0,0.0,8.88,1,46,0,33.5
Yagoua,330,3,silty,2016-02-27,0,0,37.0,21.0,0.0,8.88,1,46,0,33.5
Yagoua,330,3,silty,2016-02-26,0,0,37.0,21.0,0.0,8.88,1,47,0,33.5
Yagoua,330,3,silty,2016-02-25,0,0,37.0,21.0,0.0,8.88,1,49,0,33.5
Yagoua,330,3,silty,2016-02-24,0,0,37.0,21.0,0.0,8.88,1,50,0,33.5
Yagoua,330,3,silty,2016-02-23,0,0,37.0,21.0,0.0,8.88,1,50,0,35.0
Yagoua,330,3,silty,2016-02-22,0,0,37.0,21.0,0.0,8.88,1,51,0,35.0
Yagoua,330,3,silty,2016-02-21,0,0,37.0,21.0,0.0,8.88,1,52,0,35.0
Yagoua,330,3,silty,2016-02-20,0,0,37.0,21.0,0.0,8.88,1,53,0,35.0
Yagoua,330,3,silty,2016-02-19,0,0,37.0,21.0,0.0,8.88,1,53,0,35.0
Yagoua,330,3,silty,2016-02-18,0,0,37.0,21.0,0.0,8.88,1,55,0,35.0
Yagoua,330,3,silty,2016-02-17,0,0,37.0,21.0,0.0,8.88,1,56,0,35.0
Yagoua,330,3,silty,2016-02-16,0,0,37.0,21.0,0.0,8.88,1,57,0,35.0
Yagoua,330,3,silty,2016-02-15,0,0,37.0,21.0,0.0,8.88,1,57,0,35.0
Yagoua,330,3,silty,2016-02-14,0,0,37.0,21.0,0.0,8.88,1,58,0,37.0
Yagoua,330,3,silty,2016-02-13,0,0,37.0,21.0,0.0,8.88,1,58,0,38.0
Yagoua,330,3,silty,2016-02-12,0,0,37.0,21.0,0.0,8.88,1,60,0,38.0
Yagoua,330,3,silty,2016-02-11,0,0,37.0,21.0,0.0,8.88,1,60,0,38.0
Yagoua,330,3,silty,2016-02-10,0,0,37.0,21.0,0.0,8.88,1,60,0,38.0
Yagoua,330,3,silty,2016-02-09,0,0,37.0,21.0,0.0,8.88,1,61,0,38.0
Yagoua,330,3,silty,2016-02-08,0,0,37.0,21.0,0.0,10.35,1,61,0,38.0
Yagoua,330,3,silty,2016-02-07,0,0,37.0,21.0,0.0,10.35,1,62,0,38.0
Yagoua,330,3,silty,2016-02-06,0,0,37.0,21.0,0.0,10.35,1,62,0,40.0
Yagoua,330,3,silty,2016-02-05,0,0,37.0,19.0,0.0,10.35,1,63,0,40.0
Yagoua,330,3,silty,2016-02-04,0,0,37.0,19.0,0.0,10.35,1,63,0,40.0
Yagoua,330,3,silty,2016-02-03,0,0,37.0,19.0,0.0,10.35,1,65,0,40.0
Yagoua,330,3,silty,2016-02-02,0,0,37.0,19.0,0.0,10.35,1,66,0,40.0
Yagoua,330,3,silty,2016-02-01,0,0,37.0,19.0,0.0,10.35,1,67,0,41.0
Yagoua,330,3,silty,2016-01-31,0,0,37.0,19.0,0.0,10.35,1,69,0,41.0
Yagoua,330,3,silty,2016-01-30,0,0,37.0,19.0,0.0,10.35,1,69,0,41.0
Yagoua,330,3,silty,2016-01-29,0,0,37.0,19.0,0.0,10.35,1,70,0,41.0
Yagoua,330,3,silty,2016-01-28,0,0,37.0,19.0,0.0,10.35,1,71,0,42.0
Yagoua,330,3,silty,2016-01-27,0,0,37.0,19.0,0.0,10.35,1,71,0,42.0
Yagoua,330,3,silty,2016-01-26,0,0,37.0,19.0,0.0,10.35,1,73,0,42.0
Yagoua,330,3,silty,2016-01-25,0,0,33.0,19.0,0.0,12.14,1,73,0,42.0
Yagoua,330,3,silty,2016-01-24,0,0,33.0,19.0,0.0,12.14,1,74,0,42.0
Yagoua,330,3,silty,2016-01-23,0,0,33.0,19.0,0.0,12.14,1,-999,0,42.0
Yagoua,330,3,silty,2016-01-22,0,0,33.0,19.0,0.0,12.14,1,-999,0,42.0
Yagoua,330,3,silty,2016-01-21,0,0,33.0,19.0,0.0,12.14,1,-999,0,42.0
Yagoua,330,3,silty,2016-01-20,0,0,33.0,19.0,0.0,12.14,1,-999,0,42.0
Yagoua,330,3,silty,2016-01-19,0,0,33.0,19.0,0.0,12.14,1,-999,0,44.5
Yagoua,330,3,silty,2016-01-18,0,0,33.0,19.0,0.0,12.14,1,76,0,44.5
Yagoua,330,3,silty,2016-01-17,0,0,33.0,19.0,0.0,12.14,1,76,0,44.5
Yagoua,330,3,silty,2016-01-16,0,0,33.0,19.0,0.0,12.14,1,76,0,44.5
Yagoua,330,3,silty,2016-01-15,0,0,33.0,19.0,0.0,12.14,1,76,0,44.5
Yagoua,330,3,silty,2016-01-14,0,0,33.0,19.0,0.0,12.14,1,76,0,44.5
Yagoua,330,3,silty,2016-01-13,0,0,33.0,19.0,0.0,14.78,1,77,0,44.5
Yagoua,330,3,silty,2016-01-12,0,0,33.0,19.0,0.0,14.78,1,77,0,44.5
Yagoua,330,3,silty,2016-01-11,0,0,33.0,19.0,0.0,14.78,1,79,0,44.5
Yagoua,330,3,silty,2016-01-10,0,0,33.0,19.0,0.0,14.78,1,79,0,44.5
Yagoua,330,3,silty,2016-01-09,0,0,33.0,19.0,0.0,14.78,1,80,0,44.5
Yagoua,330,3,silty,2016-01-08,0,0,33.0,19.0,0.0,14.78,1,81,0,46.0
Yagoua,330,3,silty,2016-01-07,0,0,33.0,19.0,0.0,14.78,1,83,0,46.0
Yagoua,330,3,silty,2016-01-06,0,0,33.0,19.0,0.0,14.78,1,84,0,46.0
Yagoua,330,3,silty,2016-01-05,0,0,33.0,19.0,0.0,14.78,1,84,0,46.0
Yagoua,330,3,silty,2016-01-04,0,0,33.0,19.0,0.0,17.65,1,86,0,46.0
Yagoua,330,3,silty,2016-01-03,0,0,33.0,19.0,0.0,17.65,1,86,0,47.0
Yagoua,330,3,silty,2016-01-02,0,0,33.0,19.0,0.0,17.65,1,86,0,47.0
Yagoua,330,3,silty,2016-01-01,0,0,33.0,19.0,0.0,17.65,1,87,0,47.0
Yagoua,330,3,silty,2015-12-31,0,0,33.0,19.0,0.0,17.65,1,87,0,47.0
Yagoua,330,3,silty,2015-12-30,0,0,33.0,19.0,0.0,17.65,1,89,0,47.0
Yagoua,330,3,silty,2015-12-29,0,0,33.0,19.0,0.0,17.65,1,89,0,49.0
Yagoua,330,3,silty,2015-12-28,0,0,33.0,19.0,0.0,19.56,1,90,0,49.0
Yagoua,330,3,silty,2015-12-27,0,0,33.0,19.0,0.0,19.56,1,90,0,49.0
Yagoua,330,3,silty,2015-12-26,0,0,33.0,19.0,0.0,19.56,1,92,0,51.5
Yagoua,330,3,silty,2015-12-25,0,0,33.0,19.0,0.0,19.56,1,94,0,51.5
Yagoua,330,3,silty,2015-12-24,0,0,33.0,19.0,0.0,22.22,1,95,0,51.5
Yagoua,330,3,silty,2015-12-23,0,0,33.0,20.0,0.0,22.22,1,97,0,51.5
Yagoua,330,3,silty,2015-12-22,0,0,33.0,20.0,0.0,22.22,1,98,0,54.0
Yagoua,330,3,silty,2015-12-21,0,0,33.0,20.0,0.0,22.22,1,100,0,54.0
Yagoua,330,3,silty,2015-12-20,0,0,33.0,20.0,0.0,22.22,1,104,0,54.0
Yagoua,330,3,silty,2015-12-19,0,0,33.0,20.0,0.0,22.22,1,105,0,54.0
Yagoua,330,3,silty,2015-12-18,0,0,33.0,20.0,0.0,22.22,1,107,0,56.0
Yagoua,330,3,silty,2015-12-17,0,0,33.0,20.0,0.0,24.55,1,109,0,56.0
Yagoua,330,3,silty,2015-12-16,0,0,33.0,20.0,0.0,24.55,1,110,0,56.0
Yagoua,330,3,silty,2015-12-15,0,0,33.0,20.0,0.0,24.55,1,110,0,56.0
Yagoua,330,3,silty,2015-12-14,0,0,33.0,20.0,0.0,24.55,1,112,0,58.0
Yagoua,330,3,silty,2015-12-13,0,0,33.0,20.0,0.0,24.55,1,115,0,58.0
Yagoua,330,3,silty,2015-12-12,0,0,33.0,20.0,0.0,24.55,1,117,0,58.0
Yagoua,330,3,silty,2015-12-11,0,0,33.0,20.0,0.0,24.55,1,121,0,58.0
Yagoua,330,3,silty,2015-12-10,0,0,33.0,20.0,0.0,26.31,1,122,0,59.0
Yagoua,330,3,silty,2015-12-09,0,0,33.0,20.0,0.0,26.31,1,124,0,59.0
Yagoua,330,3,silty,2015-12-08,0,0,33.0,20.0,0.0,26.31,0,126,0,59.0
Yagoua,330,3,silty,2015-12-07,0,0,33.0,20.0,0.0,26.31,0,128,0,59.0
Yagoua,330,3,silty,2015-12-06,0,0,33.0,20.0,0.0,26.31,0,129,0,59.0
Yagoua,330,3,silty,2015-12-05,0,0,33.0,20.0,0.0,26.31,0,131,0,59.0
Yagoua,330,3,silty,2015-12-04,0,0,33.0,20.0,0.0,28.12,0,133,0,61.0
Yagoua,330,3,silty,2015-12-03,0,0,33.0,20.0,0.0,31.12,0,133,0,61.0
Yagoua,330,3,silty,2015-12-02,0,0,36.0,20.0,0.0,31.12,0,135,0,61.0
Yagoua,330,3,silty,2015-12-01,0,0,36.0,20.0,0.0,31.12,0,135,0,61.0
Yagoua,330,3,silty,2015-11-30,0,0,36.0,20.0,0.0,31.12,0,141,0,61.0
Yagoua,330,3,silty,2015-11-29,0,0,36.0,20.0,0.0,31.12,0,144,0,61.0
Yagoua,330,3,silty,2015-11-28,0,0,36.0,23.0,0.0,34.12,0,146,0,61.0
Yagoua,330,3,silty,2015-11-27,0,1,36.0,23.0,0.0,34.12,0,152,0,61.0
Yagoua,330,3,silty,2015-11-26,0,1,36.0,23.0,0.0,34.12,0,156,0,63.5
Yagoua,330,3,silty,2015-11-25,0,1,36.0,23.0,0.0,36.09,0,158,0,63.5
Yagoua,330,3,silty,2015-11-24,0,1,36.0,23.0,0.0,36.09,0,162,0,63.5
Yagoua,330,3,silty,2015-11-23,0,1,36.0,23.0,0.0,36.09,0,164,0,63.5
Yagoua,330,3,silty,2015-11-22,0,1,36.0,23.0,0.0,36.09,0,170,0,63.5
Yagoua,330,3,silty,2015-11-21,0,1,36.0,23.0,0.0,41.67,0,174,0,63.5
Yagoua,330,3,silty,2015-11-20,0,1,36.0,23.0,0.0,41.67,0,176,0,63.5
Yagoua,330,3,silty,2015-11-19,0,1,36.0,23.0,0.0,41.67,0,178,0,65.0
Yagoua,330,3,silty,2015-11-18,0,1,36.0,23.0,0.0,41.67,0,185,0,65.0
Yagoua,330,3,silty,2015-11-17,0,1,36.0,23.0,0.0,41.67,0,189,0,65.0
Yagoua,330,3,silty,2015-11-16,0,1,36.0,23.0,0.0,45.77,0,193,0,65.0
Yagoua,330,3,silty,2015-11-15,0,1,36.0,23.0,0.0,45.77,0,200,0,65.0
Yagoua,330,3,silty,2015-11-14,0,1,36.0,23.0,0.0,45.77,0,205,0,67.0
Yagoua,330,3,silty,2015-11-13,0,1,36.0,23.0,0.0,45.77,0,211,0,67.0
Yagoua,330,3,silty,2015-11-12,0,1,36.0,23.0,0.0,45.77,0,218,0,67.0
Yagoua,330,3,silty,2015-11-11,0,1,36.0,23.0,0.0,34.42,0,223,0,67.0
Yagoua,330,3,silty,2015-11-10,0,1,36.0,23.0,0.0,49.42,0,230,0,67.0
Yagoua,330,3,silty,2015-11-09,0,1,36.0,23.0,0.0,49.42,0,237,0,67.0
Yagoua,330,3,silty,2015-11-08,0,1,36.0,23.0,0.0,49.42,0,244,0,68.0
Yagoua,330,3,silty,2015-11-07,0,1,36.0,23.0,0.0,49.42,0,256,0,68.0
Yagoua,330,3,silty,2015-11-06,0,1,36.0,23.0,0.0,49.42,0,262,0,68.0
Yagoua,330,3,silty,2015-11-05,0,1,36.0,23.0,0.0,49.42,0,272,0,68.0
Yagoua,330,3,silty,2015-11-04,0,1,36.0,23.0,0.0,53.42,0,277,0,68.0
Yagoua,330,3,silty,2015-11-03,0,1,36.0,23.0,0.0,53.42,0,299,0,69.0
Yagoua,330,3,silty,2015-11-02,0,1,36.0,23.0,0.0,53.42,0,309,0,69.0
Yagoua,330,3,silty,2015-11-01,0,1,36.0,23.0,0.0,56.35,0,314,0,69.0
Yagoua,330,3,silty,2015-10-31,0,1,36.0,23.0,0.0,56.35,0,328,0,69.0
Yagoua,330,3,silty,2015-10-30,0,1,36.0,23.0,0.0,56.35,0,340,0,69.0
Yagoua,330,3,silty,2015-10-29,0,1,36.0,23.0,0.0,56.35,0,352,0,69.0
Yagoua,330,3,silty,2015-10-28,0,1,36.0,24.0,0.0,58.87,0,373,0,70.0
Yagoua,330,3,silty,2015-10-27,0,1,35.0,24.0,0.0,58.87,0,392,0,70.0
Yagoua,330,3,silty,2015-10-26,0,1,35.0,24.0,0.0,58.87,0,401,0,70.0
Yagoua,330,3,silty,2015-10-25,0,1,35.0,24.0,0.0,58.87,0,421,0,70.0
Yagoua,330,3,silty,2015-10-24,0,1,35.0,24.0,0.0,61.47,0,434,0,72.0
Yagoua,330,3,silty,2015-10-23,0,1,35.0,24.0,0.0,61.47,0,458,0,75.0
Yagoua,330,3,silty,2015-10-22,0,1,35.0,24.0,0.0,61.47,0,468,0,76.0
Yagoua,330,3,silty,2015-10-21,0,1,35.0,24.0,0.0,63.54,0,492,0,76.0
Yagoua,330,3,silty,2015-10-20,0,1,35.0,24.0,0.0,63.54,0,517,0,76.0
Yagoua,330,3,silty,2015-10-19,0,1,35.0,24.0,0.0,63.54,0,535,0,76.0
Yagoua,330,3,silty,2015-10-18,0,1,35.0,24.0,0.0,63.54,0,547,0,77.0
Yagoua,330,3,silty,2015-10-17,0,1,35.0,24.0,0.0,65.65,0,565,0,77.5
Yagoua,330,3,silty,2015-10-16,0,1,35.0,24.0,0.0,65.65,0,588,0,77.5
Yagoua,330,3,silty,2015-10-15,0,1,35.0,24.0,0.0,65.65,0,619,0,77.5
Yagoua,330,3,silty,2015-10-14,0,1,35.0,24.0,0.0,65.65,0,663,0,77.5
Yagoua,330,3,silty,2015-10-13,0,1,35.0,24.0,0.0,68.77,0,725,0,78.0
Yagoua,330,3,silty,2015-10-12,0,1,35.0,24.0,0.0,68.77,0,768,0,78.0
Yagoua,330,3,silty,2015-10-11,0,1,35.0,24.0,0.0,68.77,0,813,0,78.0
Yagoua,330,3,silty,2015-10-10,0,1,35.0,24.0,0.0,68.77,0,858,0,78.0
Yagoua,330,3,silty,2015-10-09,0,1,35.0,24.0,0.0,70.89,0,909,0,78.0
Yagoua,330,3,silty,2015-10-08,0,1,35.0,24.0,0.0,70.89,0,923,0,78.5
Yagoua,330,3,silty,2015-10-07,0,1,35.0,24.0,0.0,70.89,0,-999,0,78.5
Yagoua,330,3,silty,2015-10-06,0,1,35.0,24.0,0.0,70.89,0,-999,0,78.5
Yagoua,330,3,silty,2015-10-05,0,1,35.0,24.0,0.0,70.89,0,-999,0,78.5
Yagoua,330,3,silty,2015-10-04,0,1,35.0,24.0,0.0,73.0,0,-999,0,78.5
Yagoua,330,3,silty,2015-10-03,0,1,35.0,23.8,0.0,73.0,0,-999,0,78.5
Yagoua,330,3,silty,2015-10-02,0,1,35.0,23.6,0.0,73.0,0,-999,0,79.0
Yagoua,330,3,silty,2015-10-01,0,1,35.0,23.4,0.0,75.41,0,-999,0,79.0
Yagoua,330,3,silty,2015-09-30,0,1,35.0,23.4,2.8,75.41,0,1112,0,79.0
Yagoua,330,3,silty,2015-09-29,0,1,34.0,23.4,2.5,75.41,0,1101,0,79.0
Yagoua,330,3,silty,2015-09-28,0,1,32.7,23.4,0.0,76.22,0,1101,0,80.5
Yagoua,330,3,silty,2015-09-27,0,1,32.5,23.1,0.0,76.22,0,1101,0,80.5
Yagoua,330,3,silty,2015-09-26,0,1,32.4,23.1,0.0,76.22,0,1092,0,80.5
Yagoua,330,3,silty,2015-09-25,1,1,32.0,23.1,3.111,78.34,0,1081,0,80.5
Yagoua,330,3,silty,2015-09-24,1,1,32.0,23.1,2.5,79.68,0,1076,0,80.5
Yagoua,330,3,silty,2015-09-23,1,1,32.0,23.1,4.2,80.43,0,1056,0,80.5
Yagoua,330,3,silty,2015-09-22,1,1,32.1,23.1,4.2,80.43,0,1066,0,82.0
Yagoua,330,3,silty,2015-09-21,1,1,32.0,23.1,3.8,81.32,0,1066,0,82.0
Yagoua,330,3,silty,2015-09-20,1,1,32.0,23.1,2.6,82.07,0,1066,0,82.0
Yagoua,330,3,silty,2015-09-19,1,1,32.0,23.4,0.0,82.07,0,1071,0,82.0
Yagoua,330,3,silty,2015-09-18,1,1,32.0,23.4,0.0,82.07,0,1071,0,82.0
Yagoua,330,3,silty,2015-09-17,1,1,32.0,23.4,4.5,82.64,0,1066,0,82.0
Yagoua,330,3,silty,2015-09-16,1,1,32.0,23.4,5.22,82.64,0,1061,0,82.0
Yagoua,330,3,silty,2015-09-15,1,1,31.5,23.4,5.67,82.64,0,1051,0,82.0
Yagoua,330,3,silty,2015-09-14,1,1,31.5,23.4,3.1,82.64,0,1041,0,84.0
Yagoua,330,3,silty,2015-09-13,1,1,31.5,23.5,2.7,82.64,0,1026,0,84.0
Yagoua,330,3,silty,2015-09-12,1,1,31.5,23.4,2.4,83.112,0,1011,0,84.0
Yagoua,330,3,silty,2015-09-11,1,1,32.5,23.4,0.0,83.112,0,1001,0,84.0
Yagoua,330,3,silty,2015-09-10,1,1,32.7,23.4,3.23,83.112,0,981,0,84.0
Yagoua,330,3,silty,2015-09-09,1,1,32.7,23.4,3.34,83.112,0,967,0,84.0
Yagoua,330,3,silty,2015-09-08,1,1,32.7,23.6,4.15,83.112,0,933,0,86.0
Yagoua,330,3,silty,2015-09-07,1,1,32.7,23.4,6.98,83.112,0,900,0,87.0
Yagoua,330,3,silty,2015-09-06,1,1,32.7,23.4,0.0,84.61,0,858,0,89.0
Yagoua,330,3,silty,2015-09-05,1,1,32.9,23.7,0.0,84.61,0,808,0,90.0
Yagoua,330,3,silty,2015-09-04,1,1,32.4,23.4,3.54,84.61,0,747,0,92.0
Yagoua,330,3,silty,2015-09-03,1,1,32.4,23.7,2.83,84.61,0,623,0,92.0
Yagoua,330,3,silty,2015-09-02,1,1,32.4,23.0,3.11,84.61,0,573,0,94.0
Yagoua,330,3,silty,2015-09-01,1,1,32.1,23.0,0.0,84.61,0,458,0,97.0
Yagoua,330,3,silty,2015-08-31,1,1,32.8,23.0,0.0,84.61,0,421,0,97.0
Yagoua,330,3,silty,2015-08-30,1,1,32.8,23.0,4.38,84.61,0,411,0,97.0
Yagoua,330,3,silty,2015-08-29,1,1,32.8,23.0,7.11,84.61,0,427,0,97.0
Yagoua,330,3,silty,2015-08-28,1,1,30.0,23.0,7.11,84.61,0,427,0,97.0
Yagoua,330,3,silty,2015-08-27,1,1,29.0,23.0,7.11,84.61,0,451,0,97.0
Yagoua,330,3,silty,2015-08-26,1,1,31.0,23.0,6.23,84.61,0,478,0,97.0
Yagoua,330,3,silty,2015-08-25,1,1,30.0,23.0,8.5,84.61,0,478,0,97.0
Yagoua,330,3,silty,2015-08-24,1,1,30.0,23.0,6.45,85.32,0,482,0,97.0
Yagoua,330,3,silty,2015-08-23,1,1,30.0,23.0,6.98,85.54,0,482,0,97.0
Yagoua,330,3,silty,2015-08-22,1,1,30.0,23.0,4.56,86.22,0,485,0,97.0
Yagoua,330,3,silty,2015-08-21,1,1,30.0,23.0,9.33,86.31,0,485,0,97.0
Yagoua,330,3,silty,2015-08-20,1,1,30.0,23.0,7.45,86.34,0,499,0,97.0
Yagoua,330,3,silty,2015-08-19,1,1,30.0,23.0,8.34,86.55,0,514,0,97.0
Yagoua,330,3,silty,2015-08-18,1,1,30.0,23.0,8.34,85.66,0,514,0,97.0
Yagoua,330,3,silty,2015-08-17,1,1,30.0,23.0,8.34,85.66,0,468,0,97.0
Yagoua,330,3,silty,2015-08-16,1,1,30.0,23.0,7.32,86.66,0,482,0,97.0
Yagoua,330,3,silty,2015-08-15,1,1,30.0,23.0,5.31,86.66,0,492,0,97.0
Yagoua,330,3,silty,2015-08-14,1,1,30.0,23.0,7.98,86.66,0,493,0,97.5
Yagoua,330,3,silty,2015-08-13,1,1,30.0,23.0,7.98,86.66,0,503,0,97.5
Yagoua,330,3,silty,2015-08-12,1,1,30.0,23.0,7.98,86.66,0,521,0,97.5
Yagoua,330,3,silty,2015-08-11,1,1,30.0,23.0,7.98,86.66,0,547,0,97.5
Yagoua,330,3,silty,2015-08-10,1,1,30.0,23.0,4.23,86.66,0,600,0,97.5
Yagoua,330,3,silty,2015-08-09,1,1,30.0,23.0,4.23,86.66,0,573,0,97.5
Yagoua,330,3,silty,2015-08-08,1,1,30.0,23.0,9.22,86.66,0,539,0,97.5
Yagoua,330,3,silty,2015-08-07,1,1,30.0,23.0,9.22,86.66,0,471,0,97.5
Yagoua,330,3,silty,2015-08-06,1,1,30.0,23.0,9.22,86.66,0,401,0,97.5
Yagoua,330,3,silty,2015-08-05,1,1,30.0,23.0,8.115,86.66,0,346,0,96.0
Yagoua,330,3,silty,2015-08-04,1,1,30.0,23.0,6.77,86.66,0,328,0,96.0
Yagoua,330,3,silty,2015-08-03,1,1,32.0,23.0,6.77,86.66,0,297,0,96.0
Yagoua,330,3,silty,2015-08-02,1,1,31.0,23.0,6.77,86.66,0,267,0,92.0
Yagoua,330,3,silty,2015-08-01,1,1,33.0,23.0,6.77,86.66,0,254,0,92.0
Yagoua,330,3,silty,2015-07-31,1,1,34.0,24.0,9.55,86.66,0,247,0,92.0
Yagoua,330,3,silty,2015-07-30,1,1,34.0,24.0,8.33,86.66,0,269,0,88.0
Yagoua,330,3,silty,2015-07-29,0,1,32.0,24.0,7.44,86.66,0,247,0,88.0
Yagoua,330,3,silty,2015-07-28,0,1,31.0,24.0,7.99,86.66,0,257,0,88.0
Yagoua,330,3,silty,2015-07-27,0,1,33.0,24.0,7.89,86.66,0,269,0,88.0
Yagoua,330,3,silty,2015-07-26,0,1,33.0,24.0,5.67,86.66,0,277,0,87.0
Yagoua,330,3,silty,2015-07-25,0,1,33.0,24.0,5.67,86.22,0,297,0,86.0
Yagoua,330,3,silty,2015-07-24,0,1,33.0,24.0,8.1,86.22,0,302,0,85.0
Yagoua,330,3,silty,2015-07-23,0,1,33.0,24.0,6.4,86.22,0,257,0,85.0
